latitude,longitude,company,coordinate,inception,industry,id,id_industry,id_country,country
40.56461,-74.53168,Taggart Chamberlain Funeral Home,Point(-74.531678 40.56461),,,http://www.wikidata.org/entity/Q106498202,,http://www.wikidata.org/entity/Q30,
45.461227,-122.55091,Lincoln Memorial Park,Point(-122.5509106 45.4612256),,,http://www.wikidata.org/entity/Q106686401,,http://www.wikidata.org/entity/Q30,
33.452435,-112.07681,J. T. Whitney Funeral Home,Point(-112.076813919 33.452433858),1926-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q106878498,,http://www.wikidata.org/entity/Q30,
31.307472,-96.89706,Adams Funeral Home,Point(-96.897055021 31.307472987),,,http://www.wikidata.org/entity/Q107317702,,http://www.wikidata.org/entity/Q30,
30.322622,-95.458275,Conroe Funeral Home,Point(-95.458277774 30.322623019),,,http://www.wikidata.org/entity/Q107317896,,http://www.wikidata.org/entity/Q30,
28.66963,-97.39134,Colonial Funeral Home,Point(-97.391341299 28.669629762),,,http://www.wikidata.org/entity/Q107318404,,http://www.wikidata.org/entity/Q30,
32.754562,-98.90737,Melton Funeral Home,Point(-98.907370008 32.754562512),,,http://www.wikidata.org/entity/Q107319283,,http://www.wikidata.org/entity/Q30,
33.584473,-101.85803,Rix Funeral Home,Point(-101.858030009 33.584472515),,,http://www.wikidata.org/entity/Q107320808,,http://www.wikidata.org/entity/Q30,
32.154934,-94.340965,Hawthorne Funeral Home,Point(-94.340967999 32.154932852),,,http://www.wikidata.org/entity/Q107321192,,http://www.wikidata.org/entity/Q30,
33.577045,-96.18069,Wise Funeral Home,Point(-96.18068884 33.577045187),,,http://www.wikidata.org/entity/Q107321900,,http://www.wikidata.org/entity/Q30,
33.582836,-95.90475,Cooper-Sorrells Funeral Home,Point(-95.904750322 33.582836338),,,http://www.wikidata.org/entity/Q107321935,,http://www.wikidata.org/entity/Q30,
33.657593,-95.55452,Starret Funeral Home,Point(-95.554521063 33.657592341),,,http://www.wikidata.org/entity/Q107321957,,http://www.wikidata.org/entity/Q30,
58.447796,14.891488,Q108597957,Point(14.891488531 58.447796902),2006-06-22T00:00:00Z,,http://www.wikidata.org/entity/Q108597957,,http://www.wikidata.org/entity/Q34,
58.35237,15.2545805,Q108598069,Point(15.254580544 58.352371764),1994-10-06T00:00:00Z,,http://www.wikidata.org/entity/Q108598069,,http://www.wikidata.org/entity/Q34,
58.32653,15.129986,Q108598131,Point(15.129985334 58.32652876),2012-05-28T00:00:00Z,,http://www.wikidata.org/entity/Q108598131,,http://www.wikidata.org/entity/Q34,
58.397587,15.611516,Q108598306,Point(15.611516178 58.39758773),2006-03-16T00:00:00Z,,http://www.wikidata.org/entity/Q108598306,,http://www.wikidata.org/entity/Q34,
59.34031,18.059397,Q108598437,Point(18.059396943 59.340308485),2014-07-01T00:00:00Z,,http://www.wikidata.org/entity/Q108598437,,http://www.wikidata.org/entity/Q34,
58.541,15.029111,Q108598627,Point(15.029111111 58.541),2004-09-15T00:00:00Z,,http://www.wikidata.org/entity/Q108598627,,http://www.wikidata.org/entity/Q34,
58.592243,16.191307,Q108598681,Point(16.191307932 58.592245003),2013-04-10T00:00:00Z,,http://www.wikidata.org/entity/Q108598681,,http://www.wikidata.org/entity/Q34,
58.585106,16.198452,Q108598764,Point(16.198451572 58.585107252),1994-12-06T00:00:00Z,,http://www.wikidata.org/entity/Q108598764,,http://www.wikidata.org/entity/Q34,
58.896057,17.547112,Q108602495,Point(17.547111111 58.896055555),2005-03-18T00:00:00Z,,http://www.wikidata.org/entity/Q108602495,,http://www.wikidata.org/entity/Q34,
47.518333,19.082222,Széchenyi thermal bath,Point(19.082222222 47.518333333),1913-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q194783,,http://www.wikidata.org/entity/Q28,
47.510696,19.0381,Király Thermal Bath,Point(19.0381 47.51069722),1565-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q195545,,http://www.wikidata.org/entity/Q28,
41.74139,45.786304,Akhtala,Point(45.78630556 41.74138889),,,http://www.wikidata.org/entity/Q340865,,http://www.wikidata.org/entity/Q230,
48.983833,21.17426,Cemjata,Point(21.174259 48.983834),,,http://www.wikidata.org/entity/Q391548,,http://www.wikidata.org/entity/Q214,
51.32794,7.35144,AVU,Point(7.35144 51.32794),1905-01-01T00:00:00Z,"Electricity, gas, steam and air conditioning supply",http://www.wikidata.org/entity/Q422118,http://www.wikidata.org/entity/Q29584213,http://www.wikidata.org/entity/Q183,
45.589626,18.453314,Bizovačke toplice,Point(18.45331389 45.589625),1974-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q440838,,http://www.wikidata.org/entity/Q224,
47.490555,19.043333,Rác Thermal Bath,Point(19.04333333 47.49055556),,,http://www.wikidata.org/entity/Q538548,,http://www.wikidata.org/entity/Q28,
-36.9,-71.5167,Termas de Chillán,Point(-71.5167 -36.9),,,http://www.wikidata.org/entity/Q631906,,http://www.wikidata.org/entity/Q298,
