latitude,longitude,company,coordinate,inception,industry,id,id_industry,id_country,country
52.2824,-1.589381,Former Dale Temperance Hotel And Coffee Tavern,Point(-1.589381 52.282398),,,http://www.wikidata.org/entity/Q26673001,,http://www.wikidata.org/entity/Q145,
52.54364,-2.114499,Beacon Hotel And Sarah Hughes Brewery,Point(-2.114499 52.543639),,,http://www.wikidata.org/entity/Q26673107,,http://www.wikidata.org/entity/Q145,
51.38817,-2.35516,Brompton House Hotel,Point(-2.35516 51.388169),,,http://www.wikidata.org/entity/Q26673117,,http://www.wikidata.org/entity/Q145,
51.39072,-2.364018,Lansdown Grove Hotel,Point(-2.364018 51.390722),,,http://www.wikidata.org/entity/Q26673538,,http://www.wikidata.org/entity/Q145,
51.385754,-2.34866,Sydney Gardens Hotel And Ravenswell,Point(-2.34866 51.385752),,,http://www.wikidata.org/entity/Q26674316,,http://www.wikidata.org/entity/Q145,
51.378075,-2.357222,Argyle Hotel,Point(-2.357222 51.378074),,,http://www.wikidata.org/entity/Q26674337,,http://www.wikidata.org/entity/Q145,
51.387554,-2.359366,Bell Hotel,Point(-2.359366 51.387553),,,http://www.wikidata.org/entity/Q26674547,,http://www.wikidata.org/entity/Q145,
51.384193,1.382276,Former 'Man Of Kent' Temperance Hotel,Point(1.382276 51.384193),,,http://www.wikidata.org/entity/Q26674639,,http://www.wikidata.org/entity/Q145,
51.384922,-2.36094,York House Hotel,Point(-2.36094 51.384923),,,http://www.wikidata.org/entity/Q26674640,,http://www.wikidata.org/entity/Q145,
51.3586,-2.37633,Red Lion Hotel,Point(-2.37633 51.358601),,,http://www.wikidata.org/entity/Q26674658,,http://www.wikidata.org/entity/Q145,
51.38597,-2.344609,Bath Spa Hotel,Point(-2.344609 51.38597),,,http://www.wikidata.org/entity/Q26674668,,http://www.wikidata.org/entity/Q145,
51.37603,-2.363643,Paradise House Hotel,Point(-2.363643 51.376031),,,http://www.wikidata.org/entity/Q26674694,,http://www.wikidata.org/entity/Q145,
53.428448,-2.322431,The Volunteer Hotel,Point(-2.322431 53.428448),1897-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q26675493,,http://www.wikidata.org/entity/Q145,
51.53456,-0.901611,Imperial Hotel And Associated Buildings,Point(-0.901611 51.53456),,,http://www.wikidata.org/entity/Q26675691,,http://www.wikidata.org/entity/Q145,
53.11536,-1.561034,New Bath Hotel,Point(-1.561034 53.115361),,,http://www.wikidata.org/entity/Q26676991,,http://www.wikidata.org/entity/Q145,
51.230145,-3.834476,Valley Of Rocks Hotel,Point(-3.834476 51.230143),,,http://www.wikidata.org/entity/Q26677609,,http://www.wikidata.org/entity/Q145,
51.230034,-3.8343332,Valley Of Rocks Hotel,Point(-3.834333121 51.230035596),,,http://www.wikidata.org/entity/Q26677609,,http://www.wikidata.org/entity/Q145,
52.02391,0.238394,The Saffron Hotel (Part),Point(0.238394 52.023909),,,http://www.wikidata.org/entity/Q26678937,,http://www.wikidata.org/entity/Q145,
53.80973,-1.553219,5 Kingston Terrace,Point(-1.553219 53.809732),,,http://www.wikidata.org/entity/Q26681796,,http://www.wikidata.org/entity/Q145,
52.058388,1.151831,Crown And Anchor Hotel,Point(1.151831 52.058389),,,http://www.wikidata.org/entity/Q26682368,,http://www.wikidata.org/entity/Q145,
50.543617,-3.497176,Bay Hotel  Marina Court  Powderham Terrace,Point(-3.497176 50.543616),,,http://www.wikidata.org/entity/Q26682858,,http://www.wikidata.org/entity/Q145,
50.545483,-3.498138,Devon Arms Hotel,Point(-3.498138 50.545483),,,http://www.wikidata.org/entity/Q26682893,,http://www.wikidata.org/entity/Q145,
51.231205,-3.831471,Rising Sun Hotel (Part),Point(-3.831471 51.231204),,,http://www.wikidata.org/entity/Q26683387,,http://www.wikidata.org/entity/Q145,
52.413376,0.751172,Central Hotel,Point(0.751172 52.413374),,,http://www.wikidata.org/entity/Q26684017,,http://www.wikidata.org/entity/Q145,
52.194946,-1.702927,Grosvenor House Hotel,Point(-1.702927 52.194945),,,http://www.wikidata.org/entity/Q26684094,,http://www.wikidata.org/entity/Q145,
54.77562,-1.571514,The Royal County Hotel,Point(-1.571514 54.775619),,,http://www.wikidata.org/entity/Q26684759,,http://www.wikidata.org/entity/Q145,
51.870766,0.685665,Part Of White Hart Hotel,Point(0.685665 51.870765),,,http://www.wikidata.org/entity/Q26685058,,http://www.wikidata.org/entity/Q145,
