latitude,longitude,company,coordinate,inception,industry,id,id_industry,id_country,country
55.1367,14.8913,Bolsterbjerg,Point(14.8913 55.1367),,,http://www.wikidata.org/entity/Q4940085,,http://www.wikidata.org/entity/Q35,
38.95017,-92.32741,Booches,Point(-92.32741 38.95017),1884-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q4942787,,http://www.wikidata.org/entity/Q30,
42.264805,-71.78717,Boulevard Diner,Point(-71.787167 42.264806),,,http://www.wikidata.org/entity/Q4949638,,http://www.wikidata.org/entity/Q30,
40.717,-74.009,Bouley,Point(-74.009 40.717),2008-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q4949688,,http://www.wikidata.org/entity/Q30,
45.4982,-73.5778,Boustan,Point(-73.5778 45.4982),1986-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q4950408,,http://www.wikidata.org/entity/Q16,
40.7436,-73.9837,Brasserie Les Halles,Point(-73.9837 40.7436),1990-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q4957928,,http://www.wikidata.org/entity/Q30,
42.638,-90.8683,Breitbach's Country Dining,Point(-90.8683 42.638),1852-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q4960433,,http://www.wikidata.org/entity/Q30,
40.7087,-74.0008,Bridge Cafe,Point(-74.0008 40.7087),1794-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q4966208,,http://www.wikidata.org/entity/Q30,
51.54825,6.0910416,Brienen aan de Maas,Point(6.09104167 51.54824722),,,http://www.wikidata.org/entity/Q4967051,,http://www.wikidata.org/entity/Q55,
40.703182,-73.994675,Brooklyn Ice Cream Factory,Point(-73.994672 40.703183),2001-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q4974859,,http://www.wikidata.org/entity/Q30,
29.9566,-90.0682,Broussard's,Point(-90.0682 29.9566),1920-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q4975867,,http://www.wikidata.org/entity/Q30,
50.867584,4.322728,Bruneau Restaurant,Point(4.322728 50.867583),,,http://www.wikidata.org/entity/Q4978902,,http://www.wikidata.org/entity/Q31,
44.9485,-93.2901,Bryant-Lake Bowl,Point(-93.2901 44.9485),,,http://www.wikidata.org/entity/Q4980544,,http://www.wikidata.org/entity/Q30,
29.4262,-98.4897,Buckhorn Saloon & Museum,Point(-98.4897 29.4262),1881-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q4983163,,http://www.wikidata.org/entity/Q30,
38.88464,-77.00564,Bullfeathers,Point(-77.005639 38.884639),,,http://www.wikidata.org/entity/Q4996877,,http://www.wikidata.org/entity/Q30,
40.7574,-73.9765,Burger Heaven,Point(-73.9765 40.7574),1943-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q4998536,,http://www.wikidata.org/entity/Q30,
39.48193,-88.37309,Burger King,Point(-88.37309 39.48193),1957-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q4998538,,http://www.wikidata.org/entity/Q30,
38.918056,-77.031944,Busboys and Poets,Point(-77.031944444 38.918055555),2005-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q5001291,,http://www.wikidata.org/entity/Q30,
34.523056,-93.05361,Butchie's Drive-In,Point(-93.053611 34.523056),1952-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q5002470,,http://www.wikidata.org/entity/Q30,
40.6851,-73.9917,CHAR No.4,Point(-73.9917 40.6851),2008-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q5011045,,http://www.wikidata.org/entity/Q30,
41.387,2.1743,Caelis,Point(2.1743 41.387),,,http://www.wikidata.org/entity/Q5016807,,http://www.wikidata.org/entity/Q29,
25.044123,121.5127,Cafe Astoria,Point(121.51270278 25.04412222),1949-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q5017087,,http://www.wikidata.org/entity/Q865,
