latitude,longitude,company,coordinate,inception,industry,id,id_industry,id_country,country
51.395687,0.115199,The Blue Anchor Public House,Point(0.115199 51.395689),,,http://www.wikidata.org/entity/Q26665427,,http://www.wikidata.org/entity/Q145,
51.49836,-0.082971,Simon the Tanner,Point(-0.082971 51.49836),,,http://www.wikidata.org/entity/Q26665437,,http://www.wikidata.org/entity/Q145,
53.796917,-1.744065,The Cock And Bottle Public House,Point(-1.744065 53.796916),,,http://www.wikidata.org/entity/Q26665470,,http://www.wikidata.org/entity/Q145,
51.502907,-0.091022,Kings Arms Public House With Refixed Coat Of Arms,Point(-0.091022 51.502907),,,http://www.wikidata.org/entity/Q26665488,,http://www.wikidata.org/entity/Q145,
52.289753,-1.474095,Stags Head Public House,Point(-1.474095 52.289752),,,http://www.wikidata.org/entity/Q26665490,,http://www.wikidata.org/entity/Q145,
51.4809,-0.060808,The Kentish Drovers Public House,Point(-0.060808 51.480901),,,http://www.wikidata.org/entity/Q26665507,,http://www.wikidata.org/entity/Q145,
51.504993,-0.0892,Bunch Of Grapes Public House,Point(-0.0892 51.504992),,,http://www.wikidata.org/entity/Q26665634,,http://www.wikidata.org/entity/Q145,
51.49917,-0.094521,Trinity Arms Public House,Point(-0.094521 51.499169),,,http://www.wikidata.org/entity/Q26665716,,http://www.wikidata.org/entity/Q145,
51.50036,-0.084746,"London Leather, Hide And Wool Exchange  The Jugglers Arms Public House",Point(-0.084746 51.500358),,,http://www.wikidata.org/entity/Q26665803,,http://www.wikidata.org/entity/Q145,
51.46799,-0.08947,Denmark Hill Station,Point(-0.08947 51.46799),,,http://www.wikidata.org/entity/Q26665809,,http://www.wikidata.org/entity/Q145,
53.486523,-2.25349,Black Friar Public House,Point(-2.25349 53.486521),,,http://www.wikidata.org/entity/Q26665836,,http://www.wikidata.org/entity/Q145,
53.48407,-2.248713,The Crown Tavern,Point(-2.248713 53.484069),,,http://www.wikidata.org/entity/Q26665839,,http://www.wikidata.org/entity/Q145,
