latitude,longitude,company,coordinate,inception,industry,id,id_industry,id_country,country
50.947346,-1.132252,White Lion Inn,Point(-1.132252 50.947346),,,http://www.wikidata.org/entity/Q26460521,,http://www.wikidata.org/entity/Q145,
53.783993,-1.065673,The Albion Vaults Public House,Point(-1.065673 53.783993),,,http://www.wikidata.org/entity/Q26460535,,http://www.wikidata.org/entity/Q145,
51.316547,-1.025353,The Four Horseshoes Public House,Point(-1.025353 51.316547),,,http://www.wikidata.org/entity/Q26460671,,http://www.wikidata.org/entity/Q145,
53.784092,-1.069721,The New Inn,Point(-1.069721 53.784091),,,http://www.wikidata.org/entity/Q26460674,,http://www.wikidata.org/entity/Q145,
4.168637,-73.61561,Air Colombia,Point(-73.615607 4.168637),,,http://www.wikidata.org/entity/Q48803160,,http://www.wikidata.org/entity/Q739,
51.325153,-1.189533,The George And Dragon Public House,Point(-1.189533 51.325154),,,http://www.wikidata.org/entity/Q26474278,,http://www.wikidata.org/entity/Q145,
51.91823,-2.579927,Plough Inn,Point(-2.579927 51.918228),,,http://www.wikidata.org/entity/Q26474338,,http://www.wikidata.org/entity/Q145,
51.20571,-1.186629,The Wheatsheaf Inn,Point(-1.186629 51.205713),,,http://www.wikidata.org/entity/Q26474361,,http://www.wikidata.org/entity/Q145,
51.16622,-1.444904,White Lion Public House,Point(-1.444904 51.166222),,,http://www.wikidata.org/entity/Q26474463,,http://www.wikidata.org/entity/Q145,
54.379204,-2.076466,Kings Head Inn,Point(-2.076466 54.379205),,,http://www.wikidata.org/entity/Q26474690,,http://www.wikidata.org/entity/Q145,
52.037575,-2.422959,Seven Stars Inn,Point(-2.422959 52.037575),,,http://www.wikidata.org/entity/Q26474855,,http://www.wikidata.org/entity/Q145,
51.14883,-0.977341,The 'King's Head' Public House,Point(-0.977341 51.14883),,,http://www.wikidata.org/entity/Q26474964,,http://www.wikidata.org/entity/Q145,
52.535236,-2.424499,Bell And Talbot Inn,Point(-2.424499 52.535238),,,http://www.wikidata.org/entity/Q26475176,,http://www.wikidata.org/entity/Q145,
52.7638,-0.955899,The Blue Bell Public House,Point(-0.955899 52.7638),,,http://www.wikidata.org/entity/Q26475182,,http://www.wikidata.org/entity/Q145,
52.587982,-0.723688,White Hart Public House,Point(-0.723688 52.587982),,,http://www.wikidata.org/entity/Q26475197,,http://www.wikidata.org/entity/Q145,
