latitude,longitude,company,coordinate,inception,industry,id,id_industry,id_country,country
52.768368,-0.376935,The Burghley Arms,Point(-0.376935 52.768368),,,http://www.wikidata.org/entity/Q26534788,,http://www.wikidata.org/entity/Q145,
52.76744,-0.37737,Mason's Arms Public House,Point(-0.37737 52.767439),,,http://www.wikidata.org/entity/Q26534798,,http://www.wikidata.org/entity/Q145,
53.63843,-1.497859,The Dam Inn,Point(-1.497859 53.638432),,,http://www.wikidata.org/entity/Q26534900,,http://www.wikidata.org/entity/Q145,
53.637676,-2.405033,Chetham Arms,Point(-2.405033 53.637675),,,http://www.wikidata.org/entity/Q26534935,,http://www.wikidata.org/entity/Q145,
53.68283,-1.498944,The Black Rock Public House,Point(-1.498944 53.682829),,,http://www.wikidata.org/entity/Q26535157,,http://www.wikidata.org/entity/Q145,
51.067028,-1.792786,Queens Arms Public House,Point(-1.792786 51.067029),,,http://www.wikidata.org/entity/Q26535224,,http://www.wikidata.org/entity/Q145,
50.576675,-3.811995,The Old Inn,Point(-3.811995 50.576675),,,http://www.wikidata.org/entity/Q26535349,,http://www.wikidata.org/entity/Q145,
53.41111,-2.099385,The Spread Eagle Public House,Point(-2.099385 53.411111),,,http://www.wikidata.org/entity/Q26535359,,http://www.wikidata.org/entity/Q145,
51.282913,1.08569,King William Iv Public House,Point(1.08569 51.282914),,,http://www.wikidata.org/entity/Q26535513,,http://www.wikidata.org/entity/Q145,
51.063362,-1.809142,Old Mill Flats  The Three Crowns Public House,Point(-1.809142 51.063361),,,http://www.wikidata.org/entity/Q26535544,,http://www.wikidata.org/entity/Q145,
51.27917,1.079014,Cherry Tree Inn,Point(1.079014 51.279172),,,http://www.wikidata.org/entity/Q26535601,,http://www.wikidata.org/entity/Q145,
51.068253,-1.793138,Red Lion Hotel The Red Lion Hotel,Point(-1.793138 51.068252),,,http://www.wikidata.org/entity/Q26535611,,http://www.wikidata.org/entity/Q145,
51.274437,1.073012,The Maiden's Head Inn,Point(1.073012 51.274437),,,http://www.wikidata.org/entity/Q26535687,,http://www.wikidata.org/entity/Q145,
51.274002,1.07205,Duke's Head Public House,Point(1.07205 51.274003),,,http://www.wikidata.org/entity/Q26535708,,http://www.wikidata.org/entity/Q145,
51.156788,0.174898,The Spotted Dog Public House,Point(0.174898 51.156789),,,http://www.wikidata.org/entity/Q26535740,,http://www.wikidata.org/entity/Q145,
