latitude,longitude,company,coordinate,inception,industry,id,id_industry,id_country,country
51.690277,-3.4128213,Cap Coch Hotel,Point(-3.412821292 51.69027671),,,http://www.wikidata.org/entity/Q80578097,,http://www.wikidata.org/entity/Q145,
51.720993,-3.4558036,"Mount Pleasant Hotel, Trecynon",Point(-3.455803568 51.720991867),,,http://www.wikidata.org/entity/Q80578100,,http://www.wikidata.org/entity/Q145,
51.692486,-3.2230988,Dyffryn Newydd (New Duffryn Hotel),Point(-3.223098784 51.692486603),,,http://www.wikidata.org/entity/Q80578101,,http://www.wikidata.org/entity/Q145,
51.707626,-3.2630146,Darran Hotel,Point(-3.263014554 51.707625678),,,http://www.wikidata.org/entity/Q80578103,,http://www.wikidata.org/entity/Q145,
51.596043,-3.5826478,Braichycymmer Hotel,Point(-3.582647877 51.59604437),,,http://www.wikidata.org/entity/Q80578107,,http://www.wikidata.org/entity/Q145,
51.62526,-3.5409915,Nantymoel Hotel,Point(-3.540991509 51.625258658),,,http://www.wikidata.org/entity/Q80578109,,http://www.wikidata.org/entity/Q145,
51.62527,-3.5883515,Blaengarw Hotel,Point(-3.588351433 51.62526973),,,http://www.wikidata.org/entity/Q80578112,,http://www.wikidata.org/entity/Q145,
51.61139,-3.583949,Ffaldau Arms Hotel,Point(-3.583949 51.61139),,,http://www.wikidata.org/entity/Q80578113,,http://www.wikidata.org/entity/Q145,
51.46314,-3.6340067,Craig-Yr-Eos Hotel,Point(-3.634006698 51.463137216),,,http://www.wikidata.org/entity/Q80578117,,http://www.wikidata.org/entity/Q145,
51.57204,-3.2319546,"Moat House Hotel, Aber",Point(-3.2319546 51.5720419),,,http://www.wikidata.org/entity/Q80578119,,http://www.wikidata.org/entity/Q145,
51.596233,-3.2716084,Panteg Hotel,Point(-3.271608352 51.596234721),,,http://www.wikidata.org/entity/Q80578121,,http://www.wikidata.org/entity/Q145,
51.573627,-3.210411,Goodrich Hotel,Point(-3.210411071 51.573628947),,,http://www.wikidata.org/entity/Q80578123,,http://www.wikidata.org/entity/Q145,
51.602913,-3.231386,De Winton Hotel,Point(-3.231385946 51.602912305),,,http://www.wikidata.org/entity/Q80578126,,http://www.wikidata.org/entity/Q145,
51.67324,-3.484001,Maerdy Hotel,Point(-3.484001 51.67324),,,http://www.wikidata.org/entity/Q80578129,,http://www.wikidata.org/entity/Q145,
51.642612,-3.2351336,Beech Tree Hotel,Point(-3.235133722 51.642612579),,,http://www.wikidata.org/entity/Q80578132,,http://www.wikidata.org/entity/Q145,
51.656384,-3.251233,Fox & Hounds Hotel,Point(-3.251233084 51.65638206),,,http://www.wikidata.org/entity/Q80578134,,http://www.wikidata.org/entity/Q145,
51.628483,-3.6560936,The Duffryn Hotel,Point(-3.656093516 51.628482111),,,http://www.wikidata.org/entity/Q80578136,,http://www.wikidata.org/entity/Q145,
51.634766,-3.65738,Navigation Hotel,Point(-3.657380029 51.634766579),,,http://www.wikidata.org/entity/Q80578139,,http://www.wikidata.org/entity/Q145,
51.638382,-3.6484988,Blaenllynfi Hotel,Point(-3.648498744 51.638380714),,,http://www.wikidata.org/entity/Q80578141,,http://www.wikidata.org/entity/Q145,
51.679066,-3.3337889,"Mount Pleasant Hotel, Merthyr Vale",Point(-3.333788797 51.679064632),,,http://www.wikidata.org/entity/Q80578145,,http://www.wikidata.org/entity/Q145,
51.763683,-3.372107,"Iron Horse Hotel, Gurnos",Point(-3.372107 51.763684),,,http://www.wikidata.org/entity/Q80578149,,http://www.wikidata.org/entity/Q145,
51.640556,-3.3332658,Carne Park Hotel,Point(-3.333265839 51.640554752),,,http://www.wikidata.org/entity/Q80578152,,http://www.wikidata.org/entity/Q145,
51.661545,-3.3514657,Tynte Hotel,Point(-3.3514657 51.661546517),,,http://www.wikidata.org/entity/Q80578156,,http://www.wikidata.org/entity/Q145,
51.684555,-3.3780813,New Harp Hotel,Point(-3.3780813 51.6845565),,,http://www.wikidata.org/entity/Q80578158,,http://www.wikidata.org/entity/Q145,
51.654198,-3.4912162,"Queens Hotel, Treorchy",Point(-3.491216177 51.654197992),,,http://www.wikidata.org/entity/Q80578159,,http://www.wikidata.org/entity/Q145,
51.646286,-3.4889703,"The New Inn Hotel, Ton",Point(-3.488970195 51.646284289),,,http://www.wikidata.org/entity/Q80578164,,http://www.wikidata.org/entity/Q145,
37.54222,140.63445,Q11415520,Point(140.634444 37.542222),,,http://www.wikidata.org/entity/Q11415520,,http://www.wikidata.org/entity/Q17,
43.431526,142.64159,Q11416467,Point(142.641583 43.431528),,,http://www.wikidata.org/entity/Q11416467,,http://www.wikidata.org/entity/Q17,
31.501944,130.36748,Q11416468,Point(130.367472222 31.501944444),,,http://www.wikidata.org/entity/Q11416468,,http://www.wikidata.org/entity/Q17,
36.70667,137.1811,Q11416804,Point(137.181111 36.706667),,,http://www.wikidata.org/entity/Q11416804,,http://www.wikidata.org/entity/Q17,
37.736416,139.29303,Q11418293,Point(139.293027777 37.736416666),,,http://www.wikidata.org/entity/Q11418293,,http://www.wikidata.org/entity/Q17,
40.5645,140.59514,Q11418673,Point(140.59514 40.5645),,,http://www.wikidata.org/entity/Q11418673,,http://www.wikidata.org/entity/Q17,
36.72586,140.03334,Q11419259,Point(140.033333333 36.725861111),,,http://www.wikidata.org/entity/Q11419259,,http://www.wikidata.org/entity/Q17,
36.686333,138.77425,Shima Tamura,Point(138.77425 36.686333333),1563-01-01T00:00:00Z,hotel,http://www.wikidata.org/entity/Q11419600,http://www.wikidata.org/entity/Q27686,http://www.wikidata.org/entity/Q17,
39.727306,140.7934,Q11421363,Point(140.793388888 39.727305555),,,http://www.wikidata.org/entity/Q11421363,,http://www.wikidata.org/entity/Q17,
34.906555,138.80234,Q11423862,Point(138.802333 34.906556),,,http://www.wikidata.org/entity/Q11423862,,http://www.wikidata.org/entity/Q17,
32.86028,131.03612,Q11424486,Point(131.036111 32.860278),,,http://www.wikidata.org/entity/Q11424486,,http://www.wikidata.org/entity/Q17,
32.86036,131.0368,Q11424486,Point(131.03681 32.86036),,,http://www.wikidata.org/entity/Q11424486,,http://www.wikidata.org/entity/Q17,
36.732582,138.46178,Jigokudani Onsen,Point(138.46177778 36.73258333),,,http://www.wikidata.org/entity/Q11424488,,http://www.wikidata.org/entity/Q17,
34.31786,139.21614,Q11424716,Point(139.216139 34.317861),,,http://www.wikidata.org/entity/Q11424716,,http://www.wikidata.org/entity/Q17,
36.19814,137.6144,Q11425130,Point(137.614388888 36.198138888),,,http://www.wikidata.org/entity/Q11425130,,http://www.wikidata.org/entity/Q17,
36.776028,137.45744,Q11425790,Point(137.457444 36.776028),,,http://www.wikidata.org/entity/Q11425790,,http://www.wikidata.org/entity/Q17,
32.8625,131.03569,Q11425834,Point(131.035694 32.8625),,,http://www.wikidata.org/entity/Q11425834,,http://www.wikidata.org/entity/Q17,
40.65565,140.83733,Q11425933,Point(140.83733 40.65565),,,http://www.wikidata.org/entity/Q11425933,,http://www.wikidata.org/entity/Q17,
35.627777,134.8,Kinosaki Onsen,Point(134.8 35.627778),,,http://www.wikidata.org/entity/Q11426141,,http://www.wikidata.org/entity/Q17,
34.79014,138.76245,Q11427844,Point(138.762453 34.790139),,,http://www.wikidata.org/entity/Q11427844,,http://www.wikidata.org/entity/Q17,
38.053925,139.32338,Q11428581,Point(139.3233735 38.0539249),,,http://www.wikidata.org/entity/Q11428581,,http://www.wikidata.org/entity/Q17,
36.955723,139.82886,Q11428583,Point(139.828861111 36.955722222),,,http://www.wikidata.org/entity/Q11428583,,http://www.wikidata.org/entity/Q17,
36.1145,138.72295,Q11428591,Point(138.722944444 36.1145),,,http://www.wikidata.org/entity/Q11428591,,http://www.wikidata.org/entity/Q17,
43.738388,143.4204,Q11428607,Point(143.420388888 43.738388888),,,http://www.wikidata.org/entity/Q11428607,,http://www.wikidata.org/entity/Q17,
36.96786,139.75854,Shiobara-Motoyu Onsen,Point(139.75854 36.96786),,,http://www.wikidata.org/entity/Q11428621,,http://www.wikidata.org/entity/Q17,
36.956306,139.78114,Q11428629,Point(139.781138888 36.956305555),,,http://www.wikidata.org/entity/Q11428629,,http://www.wikidata.org/entity/Q17,
36.368153,138.5885,Shiotsubo Onsen,Point(138.588494 36.368153),,,http://www.wikidata.org/entity/Q11428654,,http://www.wikidata.org/entity/Q17,
37.642418,140.33311,Q11428767,Point(140.333111 37.642417),,,http://www.wikidata.org/entity/Q11428767,,http://www.wikidata.org/entity/Q17,
36.69011,139.10689,Q11428772,Point(139.106888888 36.690111111),,,http://www.wikidata.org/entity/Q11428772,,http://www.wikidata.org/entity/Q17,
31.83454,130.7443,Shiobitashi Onsen,Point(130.744289 31.834539),,,http://www.wikidata.org/entity/Q11428792,,http://www.wikidata.org/entity/Q17,
34.94522,134.69025,Q11428838,Point(134.69025 34.945222),,,http://www.wikidata.org/entity/Q11428838,,http://www.wikidata.org/entity/Q17,
36.769695,139.74591,Q11428914,Point(139.745916666 36.769694444),,,http://www.wikidata.org/entity/Q11428914,,http://www.wikidata.org/entity/Q17,
36.967804,139.83173,Q11428964,Point(139.831722222 36.967805555),,,http://www.wikidata.org/entity/Q11428964,,http://www.wikidata.org/entity/Q17,
35.865833,138.53583,Q11429171,Point(138.535833 35.865833),,,http://www.wikidata.org/entity/Q11429171,,http://www.wikidata.org/entity/Q17,
33.205193,131.16959,Q11429450,Point(131.169583333 33.205194444),,,http://www.wikidata.org/entity/Q11429450,,http://www.wikidata.org/entity/Q17,
33.61403,135.93239,Q11429970,Point(135.932388888 33.614027777),,,http://www.wikidata.org/entity/Q11429970,,http://www.wikidata.org/entity/Q17,
39.2125,140.88695,Geto Onsen,Point(140.886944 39.2125),,,http://www.wikidata.org/entity/Q11430033,,http://www.wikidata.org/entity/Q17,
39.62986,140.69952,Natsuse Onsen,Point(140.699528 39.629861),,,http://www.wikidata.org/entity/Q11430042,,http://www.wikidata.org/entity/Q17,
34.254696,133.04611,Q11430581,Point(133.04611111 34.25469444),,,http://www.wikidata.org/entity/Q11430581,,http://www.wikidata.org/entity/Q17,
34.996273,138.93372,Q11432292,Point(138.9337232 34.9962738),,,http://www.wikidata.org/entity/Q11432292,,http://www.wikidata.org/entity/Q17,
37.668888,139.98798,Q11434144,Point(139.987972222 37.668888888),,,http://www.wikidata.org/entity/Q11434144,,http://www.wikidata.org/entity/Q17,
36.798584,140.35106,Q11434220,Point(140.351055555 36.798583333),,,http://www.wikidata.org/entity/Q11434220,,http://www.wikidata.org/entity/Q17,
34.756,139.35178,Q11434933,Point(139.351778 34.756),,,http://www.wikidata.org/entity/Q11434933,,http://www.wikidata.org/entity/Q17,
34.84278,139.06374,Q11435186,Point(139.0637412 34.8427818),,,http://www.wikidata.org/entity/Q11435186,,http://www.wikidata.org/entity/Q17,
37.778,140.15091,Ōdaira Onsen,Point(140.150917 37.778),,,http://www.wikidata.org/entity/Q11435304,,http://www.wikidata.org/entity/Q17,
37.021667,138.80222,Q11436951,Point(138.802222 37.021667),,,http://www.wikidata.org/entity/Q11436951,,http://www.wikidata.org/entity/Q17,
39.436584,141.01591,Q11436983,Point(141.015916666 39.436583333),,,http://www.wikidata.org/entity/Q11436983,,http://www.wikidata.org/entity/Q17,
34.758152,138.8222,Q11436985,Point(138.822202 34.758153),,,http://www.wikidata.org/entity/Q11436985,,http://www.wikidata.org/entity/Q17,
39.979443,140.80034,Q11437134,Point(140.800333 39.979444),,,http://www.wikidata.org/entity/Q11437134,,http://www.wikidata.org/entity/Q17,
38.989307,140.68831,Q11437546,Point(140.688305555 38.989305555),,,http://www.wikidata.org/entity/Q11437546,,http://www.wikidata.org/entity/Q17,
40.294388,140.83292,Q11437547,Point(140.832916666 40.294388888),,,http://www.wikidata.org/entity/Q11437547,,http://www.wikidata.org/entity/Q17,
35.970165,138.9355,Q11437586,Point(138.9355 35.970166666),,,http://www.wikidata.org/entity/Q11437586,,http://www.wikidata.org/entity/Q17,
40.21339,140.64297,Otaki-onsen,Point(140.642972222 40.213388888),,,http://www.wikidata.org/entity/Q11437588,,http://www.wikidata.org/entity/Q17,
36.500557,136.99403,Q11437790,Point(136.994028 36.500556),,,http://www.wikidata.org/entity/Q11437790,,http://www.wikidata.org/entity/Q17,
36.530224,137.80925,Omachi Onsenkyo,Point(137.80925 36.530222222),,,http://www.wikidata.org/entity/Q11438001,,http://www.wikidata.org/entity/Q17,
36.966026,139.86072,Q11438493,Point(139.860722222 36.966027777),,,http://www.wikidata.org/entity/Q11438493,,http://www.wikidata.org/entity/Q17,
41.945805,140.91762,Q11438642,Point(140.917611111 41.945805555),,,http://www.wikidata.org/entity/Q11438642,,http://www.wikidata.org/entity/Q17,
40.127945,140.67883,Q11438696,Point(140.678833 40.127944),,,http://www.wikidata.org/entity/Q11438696,,http://www.wikidata.org/entity/Q17,
36.798973,137.44475,Q11439124,Point(137.44475 36.79897222),,,http://www.wikidata.org/entity/Q11439124,,http://www.wikidata.org/entity/Q17,
39.804443,140.7968,Q11439784,Point(140.796806 39.804444),,,http://www.wikidata.org/entity/Q11439784,,http://www.wikidata.org/entity/Q17,
40.522305,140.57489,Owani Onsen,Point(140.574888888 40.522305555),,,http://www.wikidata.org/entity/Q11441980,,http://www.wikidata.org/entity/Q17,
33.25539,131.02464,Amagase Onsen,Point(131.024638888 33.255388888),,,http://www.wikidata.org/entity/Q11442144,,http://www.wikidata.org/entity/Q17,
36.82714,137.45074,Q11443232,Point(137.45075 36.827139),,,http://www.wikidata.org/entity/Q11443232,,http://www.wikidata.org/entity/Q17,
37.26908,141.01459,Q11443233,Point(141.014583 37.269083),,,http://www.wikidata.org/entity/Q11443233,,http://www.wikidata.org/entity/Q17,
35.442165,137.81859,Q11443337,Point(137.818583333 35.442166666),,,http://www.wikidata.org/entity/Q11443337,,http://www.wikidata.org/entity/Q17,
34.69572,135.06369,Q11443911,Point(135.063694444 34.695722222),,,http://www.wikidata.org/entity/Q11443911,,http://www.wikidata.org/entity/Q17,
35.07869,138.95764,Q11444950,Point(138.9576442 35.0786897),,,http://www.wikidata.org/entity/Q11444950,,http://www.wikidata.org/entity/Q17,
36.754555,139.01358,Q11444959,Point(139.01358333 36.75455556),,,http://www.wikidata.org/entity/Q11444959,,http://www.wikidata.org/entity/Q17,
35.576668,138.30028,Q11445134,Point(138.300278 35.576667),,,http://www.wikidata.org/entity/Q11445134,,http://www.wikidata.org/entity/Q17,
36.53289,138.50328,Q11445658,Point(138.503277777 36.532888888),,,http://www.wikidata.org/entity/Q11445658,,http://www.wikidata.org/entity/Q17,
36.667778,138.45792,Okuyamada Onsen,Point(138.457916666 36.667777777),,,http://www.wikidata.org/entity/Q11445709,,http://www.wikidata.org/entity/Q17,
35.222973,133.92017,Okutsu Onsen,Point(133.920166666 35.222972222),,,http://www.wikidata.org/entity/Q11445969,,http://www.wikidata.org/entity/Q17,
34.09071,-118.296295,Parseghian Records,Point(-118.296291666 34.090708333),1948-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q16486979,,http://www.wikidata.org/entity/Q30,
56.8448,60.61497,Q16702693,Point(60.614972 56.8448),,,http://www.wikidata.org/entity/Q16702693,,,
51.835457,-3.0058336,Crown & Sceptre Inn,Point(-3.005833625 51.835457644),,,http://www.wikidata.org/entity/Q80582617,,http://www.wikidata.org/entity/Q145,
51.774467,-2.9161942,Clytha Arms,Point(-2.916194158 51.774465662),,,http://www.wikidata.org/entity/Q80582619,,http://www.wikidata.org/entity/Q145,
51.81357,-3.0340612,Llanfoist Inn,Point(-3.034061193 51.813569729),,,http://www.wikidata.org/entity/Q80582620,,http://www.wikidata.org/entity/Q145,
51.88571,-2.973403,Rising Sun,Point(-2.973403036 51.885710821),,,http://www.wikidata.org/entity/Q80582622,,http://www.wikidata.org/entity/Q145,
51.821945,-3.019309,Grasshoppers,Point(-3.019309 51.8219462),,,http://www.wikidata.org/entity/Q80582624,,http://www.wikidata.org/entity/Q145,
51.823208,-3.0191884,The Coliseum (JD Wetherspoon),Point(-3.019188344 51.823206994),,,http://www.wikidata.org/entity/Q80582626,,http://www.wikidata.org/entity/Q145,
51.813347,-3.0106807,Plas Derwen,Point(-3.010680565 51.813348616),,,http://www.wikidata.org/entity/Q80582628,,http://www.wikidata.org/entity/Q145,
51.825386,-3.0275836,Y Cantreff Inn,Point(-3.027583658 51.825387838),,,http://www.wikidata.org/entity/Q80582630,,http://www.wikidata.org/entity/Q145,
51.843014,-3.0016868,"The Old Mitre, Mardy",Point(-3.00168693 51.843014734),,,http://www.wikidata.org/entity/Q80582633,,http://www.wikidata.org/entity/Q145,
51.827267,-3.0964937,The Corn Exchange Inn,Point(-3.096493631 51.827266877),,,http://www.wikidata.org/entity/Q80582635,,http://www.wikidata.org/entity/Q145,
51.823326,-3.0213583,Grofield,Point(-3.0213583 51.8233255),,,http://www.wikidata.org/entity/Q80582637,,http://www.wikidata.org/entity/Q145,
51.822006,-3.0198247,GT Lounge Bar,Point(-3.0198247 51.8220072),,,http://www.wikidata.org/entity/Q80582639,,http://www.wikidata.org/entity/Q145,
51.82206,-3.0164673,The Malthouse Wine Bar,Point(-3.016467243 51.822059749),,,http://www.wikidata.org/entity/Q80582640,,http://www.wikidata.org/entity/Q145,
51.877613,-2.7887301,"The Bell, Skenfrith",Point(-2.788730263 51.877613646),,,http://www.wikidata.org/entity/Q80582643,,http://www.wikidata.org/entity/Q145,
51.81725,-3.0130756,The Belmont,Point(-3.01307559 51.817250786),,,http://www.wikidata.org/entity/Q80582644,,http://www.wikidata.org/entity/Q145,
51.83496,-2.8995376,The Hogs Head,Point(-2.899537682 51.83496208),,,http://www.wikidata.org/entity/Q80582648,,http://www.wikidata.org/entity/Q145,
51.808228,-3.068793,Cordell Country Inn,Point(-3.068793118 51.808228346),,,http://www.wikidata.org/entity/Q80582651,,http://www.wikidata.org/entity/Q145,
51.81846,-3.067712,Tafarn y Bont (Bridgend Inn),Point(-3.067712187 51.818457842),,,http://www.wikidata.org/entity/Q80582654,,http://www.wikidata.org/entity/Q145,
