latitude,longitude,company,coordinate,inception,industry,id,id_industry,id_country,country
36.71828,-4.423937,Puerta de las Atarazanas,Point(-4.423936615 36.718279076),,,http://www.wikidata.org/entity/Q10894370,,http://www.wikidata.org/entity/Q29,
36.718334,-4.4238887,Puerta de las Atarazanas,Point(-4.42388889 36.71833333),,,http://www.wikidata.org/entity/Q10894370,,http://www.wikidata.org/entity/Q29,
32.061943,118.7275,Q11180556,Point(118.7275 32.061944),,,http://www.wikidata.org/entity/Q11180556,,http://www.wikidata.org/entity/Q148,
34.653416,135.18172,Mitsubishi Heavy Industries Kobe Shipyard & Machinery Works,Point(135.181722 34.653417),,,http://www.wikidata.org/entity/Q11357146,,http://www.wikidata.org/entity/Q17,
32.742195,129.85852,Mitsubishi Heavy Industries Nagasaki Shipyard & Machinery,Point(129.858528 32.742194),1884-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q11357147,,http://www.wikidata.org/entity/Q17,
34.6917,135.209,Onohama Shipyards,Point(135.209 34.6917),,,http://www.wikidata.org/entity/Q11464151,,http://www.wikidata.org/entity/Q17,
34.33622,133.04218,Koyo Dockyard,Point(133.04218 34.33622),1949-09-01T00:00:00Z,,http://www.wikidata.org/entity/Q11484094,,http://www.wikidata.org/entity/Q17,
60.454407,22.126118,Perno shipyard,Point(22.126118 60.454407),1737-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q11887488,,http://www.wikidata.org/entity/Q33,
61.610134,21.453703,Q11890581,Point(21.453702 61.610136),,,http://www.wikidata.org/entity/Q11890581,,http://www.wikidata.org/entity/Q33,
60.387222,25.660833,Wilenius båtvarv,Point(25.660833333 60.387222222),1932-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q11902402,,http://www.wikidata.org/entity/Q33,
59.90961,10.727077,Akers mekaniske Verksted,Point(10.72707694 59.90961),1841-01-01T00:00:00Z,shipbuilding,http://www.wikidata.org/entity/Q11957113,http://www.wikidata.org/entity/Q474200,http://www.wikidata.org/entity/Q20,
59.90961,10.727077,Akers mekaniske Verksted,Point(10.72707694 59.90961),1841-01-01T00:00:00Z,engine plant,http://www.wikidata.org/entity/Q11957113,http://www.wikidata.org/entity/Q47513792,http://www.wikidata.org/entity/Q20,
