latitude,longitude,company,coordinate,inception,industry,id,id_industry,id_country,country
55.71085,37.5778,Russian Academy of Engineering,Point(37.5778 55.71085),1990-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q43565,,http://www.wikidata.org/entity/Q159,
38.958057,-95.24778,University of Kansas,Point(-95.247777777 38.958055555),1865-03-21T00:00:00Z,,http://www.wikidata.org/entity/Q52413,,http://www.wikidata.org/entity/Q30,
55.710793,37.577812,Russian Academy of Sciences,Point(37.577813888 55.710794444),1724-02-08T00:00:00Z,,http://www.wikidata.org/entity/Q83172,,http://www.wikidata.org/entity/Q159,
39.92639,116.33222,El Popola Ĉinio,Point(116.33222 39.92639),1950-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q119633,,,
51.50598,-0.13246112,Royal Society,Point(-0.132461111 51.505980555),1660-11-01T00:00:00Z,,http://www.wikidata.org/entity/Q123885,,http://www.wikidata.org/entity/Q145,
42.360733,-71.08377,MIT Sloan School of Management,Point(-71.083774 42.360732),1914-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q142740,,http://www.wikidata.org/entity/Q30,
45.782948,3.0944781,Michelin,Point(3.094478055 45.7829475),1889-05-28T00:00:00Z,automotive industry,http://www.wikidata.org/entity/Q151107,http://www.wikidata.org/entity/Q190117,http://www.wikidata.org/entity/Q142,
45.782948,3.0944781,Michelin,Point(3.094478055 45.7829475),1889-05-28T00:00:00Z,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,http://www.wikidata.org/entity/Q151107,http://www.wikidata.org/entity/Q29585181,http://www.wikidata.org/entity/Q142,
45.782948,3.0944781,Michelin,Point(3.094478055 45.7829475),1889-05-28T00:00:00Z,plastics and rubber industry,http://www.wikidata.org/entity/Q151107,http://www.wikidata.org/entity/Q107598157,http://www.wikidata.org/entity/Q142,
52.40111,13.0118885,University of Potsdam,Point(13.011888888 52.401111111),1991-07-15T00:00:00Z,,http://www.wikidata.org/entity/Q153012,,http://www.wikidata.org/entity/Q183,
31.774166,35.175556,Yad Vashem,Point(35.175555555 31.774166666),1953-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q156591,,http://www.wikidata.org/entity/Q801,
50.53943,8.535154,Q187049,Point(8.535154 50.539427),,,http://www.wikidata.org/entity/Q187049,,,
55.593334,38.106667,Central Aerohydrodynamic Institute,Point(38.106666666 55.593333333),1918-12-01T00:00:00Z,aviation industry,http://www.wikidata.org/entity/Q190414,http://www.wikidata.org/entity/Q1875606,http://www.wikidata.org/entity/Q159,
55.593334,38.106667,Central Aerohydrodynamic Institute,Point(38.106666666 55.593333333),1918-12-01T00:00:00Z,aviation industry,http://www.wikidata.org/entity/Q190414,http://www.wikidata.org/entity/Q1875606,http://www.wikidata.org/entity/Q15180,
38.947224,-77.3675,United States Geological Survey,Point(-77.3675 38.947222222),1879-03-03T00:00:00Z,,http://www.wikidata.org/entity/Q193755,,http://www.wikidata.org/entity/Q30,
39.296665,-76.61611,Walters Art Museum,Point(-76.616111111 39.296666666),1934-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q210081,,http://www.wikidata.org/entity/Q30,
38.89147,-77.02001,National Gallery of Art,Point(-77.02001 38.89147),1937-03-24T00:00:00Z,,http://www.wikidata.org/entity/Q214867,,http://www.wikidata.org/entity/Q30,
41.386665,2.163889,University of Barcelona,Point(2.163888888 41.386666666),1842-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q219615,,http://www.wikidata.org/entity/Q29,
29.587973,-95.100914,Lunar and Planetary Institute,Point(-95.100917 29.587972),1968-10-01T00:00:00Z,,http://www.wikidata.org/entity/Q239221,,http://www.wikidata.org/entity/Q30,
