latitude,longitude,company,coordinate,inception,industry,id,id_industry,id_country,country
51.91378,-2.582082,The Mail Rooms,Point(-2.582082152 51.913779277),,,http://www.wikidata.org/entity/Q88916098,,http://www.wikidata.org/entity/Q145,
51.657314,-0.2722174,The Hart & Spool,Point(-0.272217392 51.657312651),,,http://www.wikidata.org/entity/Q88916099,,http://www.wikidata.org/entity/Q145,
51.753616,-0.47273397,The Full House,Point(-0.472733974 51.753615765),,,http://www.wikidata.org/entity/Q88916101,,http://www.wikidata.org/entity/Q145,
51.796097,-0.07932633,The Six Templars,Point(-0.079326331 51.796095534),,,http://www.wikidata.org/entity/Q88916103,,http://www.wikidata.org/entity/Q145,
51.97923,-0.22683333,Three Magnets,Point(-0.226833331 51.979230652),,,http://www.wikidata.org/entity/Q88916108,,http://www.wikidata.org/entity/Q145,
51.699707,-0.19037247,The Admiral Byng,Point(-0.190372467 51.699706756),,,http://www.wikidata.org/entity/Q88916112,,http://www.wikidata.org/entity/Q145,
51.638958,-0.46982005,The Pennsylvanian,Point(-0.469820058 51.638956979),,,http://www.wikidata.org/entity/Q88916115,,http://www.wikidata.org/entity/Q145,
52.048363,-0.02300435,The Manor House,Point(-0.023004349 52.048363496),,,http://www.wikidata.org/entity/Q88916117,,http://www.wikidata.org/entity/Q145,
51.900818,-0.20245314,The Standard Bearer,Point(-0.202453136 51.900819273),,,http://www.wikidata.org/entity/Q88916121,,http://www.wikidata.org/entity/Q145,
51.68522,-0.032531,The Moon and Cross,Point(-0.032531 51.685217),,,http://www.wikidata.org/entity/Q88916123,,http://www.wikidata.org/entity/Q145,
51.701004,-0.033959,The King James,Point(-0.033959 51.701005),,,http://www.wikidata.org/entity/Q88916125,,http://www.wikidata.org/entity/Q145,
51.656384,-0.3978896,The Moon Under Water,Point(-0.397889614 51.65638416),,,http://www.wikidata.org/entity/Q88916126,,http://www.wikidata.org/entity/Q145,
50.700157,-1.2957875,The Man in the Moon,Point(-1.2957874 50.7001563),1848-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q88916130,,http://www.wikidata.org/entity/Q145,
50.730293,-1.1628556,S Fowler & Co,Point(-1.162855625 50.730294363),,,http://www.wikidata.org/entity/Q88916137,,http://www.wikidata.org/entity/Q145,
51.278305,1.0843635,Thomas Ingoldsby,Point(1.08436346 51.27830676),,,http://www.wikidata.org/entity/Q88916141,,http://www.wikidata.org/entity/Q145,
51.3828,0.52317816,The Thomas Waghorn,Point(0.52317816 51.382799819),,,http://www.wikidata.org/entity/Q88916144,,http://www.wikidata.org/entity/Q145,
51.22316,1.4016773,Sir Norman Wisdom,Point(1.401677309 51.223158716),,,http://www.wikidata.org/entity/Q88916146,,http://www.wikidata.org/entity/Q145,
51.125782,1.3126063,The Eight Bells,Point(1.312606356 51.125782929),,,http://www.wikidata.org/entity/Q88916356,,http://www.wikidata.org/entity/Q145,
51.313732,0.89117485,The Leading Light,Point(0.891174872 51.313731501),,,http://www.wikidata.org/entity/Q88916357,,http://www.wikidata.org/entity/Q145,
51.080536,1.1813011,The Samuel Peto,Point(1.181301176 51.080537007),,,http://www.wikidata.org/entity/Q88916359,,http://www.wikidata.org/entity/Q145,
51.3838,-2.3625085,Hall & Woodhouse,Point(-2.362508475 51.38379937),,,http://www.wikidata.org/entity/Q99591418,,http://www.wikidata.org/entity/Q145,
51.386116,-2.36187,The Assembly Inn,Point(-2.36187011 51.386116084),,,http://www.wikidata.org/entity/Q99591693,,http://www.wikidata.org/entity/Q145,
51.38682,-2.3522704,The Barley Mow,Point(-2.352270483 51.386822457),,,http://www.wikidata.org/entity/Q99591694,,http://www.wikidata.org/entity/Q145,
51.37387,-2.366772,The Bear Hotel,Point(-2.366772014 51.373871216),,,http://www.wikidata.org/entity/Q99591696,,http://www.wikidata.org/entity/Q145,
51.387466,-2.3593273,The Bell,Point(-2.359327375 51.387467725),,,http://www.wikidata.org/entity/Q99591698,,http://www.wikidata.org/entity/Q145,
51.2933,-2.4476721,The Bell Inn,Point(-2.447672067 51.293299243),,,http://www.wikidata.org/entity/Q99591699,,http://www.wikidata.org/entity/Q145,
51.381634,-2.3767886,Belvoir Castle,Point(-2.376788556 51.381634878),,,http://www.wikidata.org/entity/Q99591701,,http://www.wikidata.org/entity/Q145,
51.38327,-2.3568034,The Boater,Point(-2.356803417 51.383270393),,,http://www.wikidata.org/entity/Q99591703,,http://www.wikidata.org/entity/Q145,
51.390984,-2.4081476,The Boathouse,Point(-2.408147466 51.390984347),,,http://www.wikidata.org/entity/Q99591704,,http://www.wikidata.org/entity/Q145,
51.343643,-2.4831355,The Butchers Arms,Point(-2.483135461 51.343645035),,,http://www.wikidata.org/entity/Q99591705,,http://www.wikidata.org/entity/Q145,
51.327213,-2.4584131,Camerton Inn,Point(-2.45841321 51.327214561),,,http://www.wikidata.org/entity/Q99591706,,http://www.wikidata.org/entity/Q145,
51.378796,-2.401957,The Centurion Inn,Point(-2.401957064 51.378794769),,,http://www.wikidata.org/entity/Q99591708,,http://www.wikidata.org/entity/Q145,
51.38083,-2.3815484,Charmbury Arms,Point(-2.381548487 51.38082943),,,http://www.wikidata.org/entity/Q99591710,,http://www.wikidata.org/entity/Q145,
51.2834,-2.4878018,Crossways Tavern,Point(-2.48780174 51.283400526),,,http://www.wikidata.org/entity/Q99591711,,http://www.wikidata.org/entity/Q145,
