latitude,longitude,company,coordinate,inception,industry,id,id_industry,id_country,country
53.38703,-1.378433,Iceotope Technologies (United Kingdom),Point(-1.378433 53.387032),2012-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536701,,http://www.wikidata.org/entity/Q145,
52.2358,0.153917,Igennus Healthcare Nutrition (United Kingdom),Point(0.153917 52.235803),2004-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536705,,http://www.wikidata.org/entity/Q145,
40.801,-73.11152,Ingenious Targeting Laboratory (United States),Point(-73.111519 40.801),1998-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536706,,http://www.wikidata.org/entity/Q30,
55.77918,-4.030282,Lanarkshire Enterprise Services Limited (United Kingdom),Point(-4.030282 55.779177),1987-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536709,,http://www.wikidata.org/entity/Q145,
51.573376,-1.316009,Insect Research Systems (United Kingdom),Point(-1.316009 51.573376),2013-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536713,,http://www.wikidata.org/entity/Q145,
51.51228,-0.125584,Hermes Medical Solutions (United Kingdom),Point(-0.125584 51.512281),1976-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536714,,http://www.wikidata.org/entity/Q145,
54.738228,-1.534008,High Force Research (United Kingdom),Point(-1.534008 54.738229),1988-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536718,,http://www.wikidata.org/entity/Q145,
51.41383,5.456287,Holst Centre (Netherlands),Point(5.456287 51.413831),2005-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536740,,http://www.wikidata.org/entity/Q55,
52.209545,-0.094307,Integrated Medicines (United Kingdom),Point(-0.094307 52.209545),2003-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536762,,http://www.wikidata.org/entity/Q145,
51.498993,-0.08248,EngineersHRW (United Kingdom),Point(-0.08248 51.498993),2001-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536799,,http://www.wikidata.org/entity/Q145,
53.33927,-6.251051,PublicPolicy.ie (Ireland),Point(-6.251051 53.33927),2011-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536802,,http://www.wikidata.org/entity/Q27,
53.435364,-2.223147,John Regan Associates (United Kingdom),Point(-2.223147 53.435362),2005-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536822,,http://www.wikidata.org/entity/Q145,
51.07031,-113.99292,Itres (Canada),Point(-113.99292 51.070308),1979-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536828,,http://www.wikidata.org/entity/Q16,
26.929367,-80.12626,International Geosynthetics Society (United States),Point(-80.126262 26.929367),1977-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536835,,http://www.wikidata.org/entity/Q30,
51.53315,-0.105335,Kheiron Medical Technologies (United Kingdom),Point(-0.105335 51.533151),2016-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536844,,http://www.wikidata.org/entity/Q145,
36.14453,-115.350204,Longenecker and Associates (United States),Point(-115.350206 36.144531),1989-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536884,,http://www.wikidata.org/entity/Q30,
52.82046,-1.766128,Medical Moulded Products (United Kingdom),Point(-1.766128 52.82046),2015-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536888,,http://www.wikidata.org/entity/Q145,
51.550537,-0.097938,Lumen (United Kingdom),Point(-0.097938 51.550536),2013-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536897,,http://www.wikidata.org/entity/Q145,
33.662365,-7.408341,M C I Santé Animale (Morocco),Point(-7.408341 33.662364),2000-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536905,,http://www.wikidata.org/entity/Q1028,
51.51821,-0.129122,MGT Capital Investments (United Kingdom),Point(-0.129122 51.51821),2016-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536914,,http://www.wikidata.org/entity/Q145,
53.38234,-1.42704,Lime Associates (United Kingdom),Point(-1.42704 53.382341),2009-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536953,,http://www.wikidata.org/entity/Q145,
52.512432,-0.701677,Mademoiselle Desserts (United Kingdom),Point(-0.701677 52.512432),1865-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536955,,http://www.wikidata.org/entity/Q145,
53.226345,-4.129961,Liquids Research (United Kingdom),Point(-4.129961 53.226344),1990-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536959,,http://www.wikidata.org/entity/Q145,
51.522427,-0.114775,Medical Architecture (United Kingdom),Point(-0.114775 51.522426),1991-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536968,,http://www.wikidata.org/entity/Q145,
50.25008,-5.045392,MJ Medical (United Kingdom),Point(-5.045392 50.250081),1987-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59536978,,http://www.wikidata.org/entity/Q145,
52.133324,0.205872,Mote Research (United Kingdom),Point(0.205872 52.133322),2015-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537004,,http://www.wikidata.org/entity/Q145,
51.516685,-0.135366,IBI Group (United Kingdom),Point(-0.135366 51.516684),1974-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537045,,http://www.wikidata.org/entity/Q145,
52.471687,-1.924217,Nolan Associates (United Kingdom),Point(-1.924217 52.471688),2007-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537052,,http://www.wikidata.org/entity/Q145,
55.86093,-4.241834,Ohmedics (United Kingdom),Point(-4.241834 55.860931),2009-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537055,,http://www.wikidata.org/entity/Q145,
49.28673,-123.12296,Ondine (Canada),Point(-123.122962 49.28673),1999-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537063,,http://www.wikidata.org/entity/Q16,
54.46938,-0.595229,Herbal Apothecary (United Kingdom),Point(-0.595229 54.469379),1990-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537092,,http://www.wikidata.org/entity/Q145,
54.143612,-1.528444,Innovia Medical (United Kingdom),Point(-1.528444 54.143612),1978-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537104,,http://www.wikidata.org/entity/Q145,
53.949055,-1.047405,OptiBiotix (United Kingdom),Point(-1.047405 53.949055),2012-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537105,,http://www.wikidata.org/entity/Q145,
52.19645,0.174578,Numedicus (United Kingdom),Point(0.174578 52.196451),2008-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537108,,http://www.wikidata.org/entity/Q145,
51.62137,-2.671414,Orsus Medical (United Kingdom),Point(-2.671414 51.621368),2015-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537114,,http://www.wikidata.org/entity/Q145,
52.233845,0.146658,SMC (United Kingdom),Point(0.146658 52.233843),1988-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537124,,http://www.wikidata.org/entity/Q145,
51.473038,-2.122811,National Milk Records (United Kingdom),Point(-2.122811 51.473037),1943-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537125,,http://www.wikidata.org/entity/Q145,
51.81459,-1.429328,Oxford Applied Research (United Kingdom),Point(-1.429328 51.814592),1978-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537126,,http://www.wikidata.org/entity/Q145,
51.57458,-1.310957,Oxford MicroMedical (United Kingdom),Point(-1.310957 51.574582),2012-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537131,,http://www.wikidata.org/entity/Q145,
50.8738,-1.210819,Peptide Protein Research (United Kingdom),Point(-1.210819 50.873799),1999-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537147,,http://www.wikidata.org/entity/Q145,
51.12931,0.262797,Perpetuity Research (United Kingdom),Point(0.262797 51.129311),2002-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537149,,http://www.wikidata.org/entity/Q145,
52.77105,0.418169,Porvair (United Kingdom),Point(0.418169 52.771048),1982-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q59537154,,http://www.wikidata.org/entity/Q145,
31.271883,121.555466,Shanghai Soap,Point(121.555466 31.271883),,,http://www.wikidata.org/entity/Q59941189,,http://www.wikidata.org/entity/Q148,
48.142223,11.551111,Neuraum,Point(11.551111111 48.142222222),,,http://www.wikidata.org/entity/Q60522637,,http://www.wikidata.org/entity/Q183,
35.702557,139.76663,City Connection (company),Point(139.76663889 35.70255556),2005-04-01T00:00:00Z,,http://www.wikidata.org/entity/Q60761534,,,
