latitude,longitude,company,coordinate,inception,industry,id,id_industry,id_country,country
36.637035,127.469635,Airrane (South Korea),Point(127.469638 36.637035),2001-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q52843433,,http://www.wikidata.org/entity/Q884,
37.484447,126.88204,Cellumed (South Korea),Point(126.882039 37.484447),1997-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q52843435,,http://www.wikidata.org/entity/Q884,
37.551228,126.849335,Airport Facilities Management (South Korea),Point(126.849331 37.551226),1998-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q52843441,,http://www.wikidata.org/entity/Q884,
37.499626,126.724976,Chungang Industry (South Korea),Point(126.724978 37.499627),1979-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q52843446,,http://www.wikidata.org/entity/Q884,
35.228737,128.88914,HIC (South Korea),Point(128.889146 35.228737),2003-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q52843452,,http://www.wikidata.org/entity/Q884,
37.557693,126.98952,Jeil Pharmaceutical (South Korea),Point(126.989515 37.557693),1959-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q52843465,,http://www.wikidata.org/entity/Q884,
35.215137,128.61256,NDT Engineering & Aerospace (South Korea),Point(128.61256 35.215136),1991-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q52843472,,http://www.wikidata.org/entity/Q884,
37.478745,126.8789,Asia Pacific Satellite (South Korea),Point(126.878897 37.478745),2011-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q52843480,,http://www.wikidata.org/entity/Q884,
37.172863,127.08731,AP Systems (South Korea),Point(127.087309 37.172863),1994-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q52843483,,http://www.wikidata.org/entity/Q884,
37.470444,126.892075,Korea Smart Manufacturing Industry Association (South Korea),Point(126.892072 37.470442),,,http://www.wikidata.org/entity/Q52843505,,http://www.wikidata.org/entity/Q884,
40.484707,-3.385634,Technical Services and Supplies (Spain),Point(-3.385634 40.484707),1992-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q52844258,,http://www.wikidata.org/entity/Q29,
39.91142,-7.913039,Silvapa (Portugal),Point(-7.913039 39.911419),,,http://www.wikidata.org/entity/Q52844283,,http://www.wikidata.org/entity/Q45,
63.42621,10.529273,Ranheim Paper & Board (Norway),Point(10.529273 63.426209),1884-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q52844348,,http://www.wikidata.org/entity/Q20,
50.998863,5.877602,Novem (Netherlands),Point(5.877602 50.998865),,,http://www.wikidata.org/entity/Q52844368,,http://www.wikidata.org/entity/Q55,
37.30966,-5.891149,Saind (Spain),Point(-5.891149 37.309661),,,http://www.wikidata.org/entity/Q52844461,,http://www.wikidata.org/entity/Q29,
51.109905,16.97496,Techtra (Poland),Point(16.974961 51.109906),2002-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q52844500,,http://www.wikidata.org/entity/Q36,
