latitude,longitude,company,coordinate,inception,industry,id,id_industry,id_country,country
37.525803,126.972404,The Korean Urological Association,Point(126.972402 37.525803),1945-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q50036275,,http://www.wikidata.org/entity/Q884,
37.556133,126.923416,Korean Society of Gastrointestinal Endoscopy,Point(126.923413 37.556132),1976-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q50036380,,http://www.wikidata.org/entity/Q884,
44.855602,20.365164,Institute for Recent History of Serbia,Point(20.365163 44.855601),1949-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q50040262,,http://www.wikidata.org/entity/Q403,
55.081917,23.799156,Lithuanian Research Centre for Agriculture and Forestry,Point(23.7991559 55.0819186),2010-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q50040331,,http://www.wikidata.org/entity/Q37,
51.80179,19.437197,Nofer Institute of Occupational Medicine,Point(19.437196 51.801787),1954-01-30T00:00:00Z,,http://www.wikidata.org/entity/Q28674739,,http://www.wikidata.org/entity/Q36,
47.483177,19.063288,Research Institute of Agricultural Economics,Point(19.063288 47.483177),1954-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q28723084,,http://www.wikidata.org/entity/Q28,
-7.676028,109.647,Sekolah Tinggi Ilmu Ekonomi Putra Bangsa,Point(109.647 -7.676027777),2001-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q28725046,,http://www.wikidata.org/entity/Q252,
47.55213,7.594095,European Society of Clinical Microbiology and Infectious Diseases,Point(7.594095 47.552132),1983-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q28868585,,http://www.wikidata.org/entity/Q39,
-2.039249,-79.85685,Universidad Ecotec,Point(-79.856851 -2.039249),,,http://www.wikidata.org/entity/Q29051048,,http://www.wikidata.org/entity/Q736,
19.345575,-99.170334,"National Institute of Research for Forestry, Agricultural and Livestock",Point(-99.170331 19.345576),,,http://www.wikidata.org/entity/Q29167091,,http://www.wikidata.org/entity/Q96,
30.67802,51.58902,Yasuj University of Medical Sciences,Point(51.589018 30.67802),1995-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30174776,,http://www.wikidata.org/entity/Q794,
37.808723,-122.264114,"University of California, Agriculture and Natural Resources",Point(-122.264112 37.808724),1913-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30253620,,http://www.wikidata.org/entity/Q30,
28.929909,53.63248,Fasa University of Medical Sciences,Point(53.632479 28.929908),1976-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30253901,,http://www.wikidata.org/entity/Q794,
17.3851,78.48664,Krishna Institute of Medical Sciences Deemed University,Point(78.486639 17.3851),1982-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30253903,,http://www.wikidata.org/entity/Q668,
36.837543,54.355225,Golestan University of Medical Sciences,Point(54.355224 36.837543),,,http://www.wikidata.org/entity/Q30253986,,http://www.wikidata.org/entity/Q794,
34.35225,58.68546,Gonabad University of Medical Sciences,Point(58.685458 34.352249),1944-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30254003,,http://www.wikidata.org/entity/Q794,
27.24129,56.357567,Hormozgan University of Medical Sciences,Point(56.357567 27.24129),1987-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30254028,,http://www.wikidata.org/entity/Q794,
46.045105,14.49553,Institute of Metals and Technology,Point(14.49553 46.045106),1950-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30254744,,http://www.wikidata.org/entity/Q215,
39.753033,116.15446,China Electric Power Research Institute,Point(116.154457 39.753031),1951-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30256696,,http://www.wikidata.org/entity/Q148,
43.249477,-5.77716,European Centre for Soft Computing,Point(-5.77716 43.249479),2006-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30256857,,http://www.wikidata.org/entity/Q29,
38.7829,-77.11098,Association for Documentary Editing,Point(-77.110976 38.782903),1978-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30257893,,http://www.wikidata.org/entity/Q30,
59.92919,10.741859,Kirkelig Pedagogisk Senter,Point(10.741859 59.929192),1945-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30259340,,http://www.wikidata.org/entity/Q20,
45.406704,-75.68078,Canadian Society of Allergy and Clinical Immunology,Point(-75.680779 45.406704),1945-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30259570,,http://www.wikidata.org/entity/Q16,
1.304867,103.79692,Asia Oceania Geosciences Society,Point(103.796921 1.304867),2003-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30259579,,http://www.wikidata.org/entity/Q334,
35.709297,139.72942,Japanese Society of Physiological Anthropology,Point(139.729413 35.709297),1978-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30259595,,http://www.wikidata.org/entity/Q17,
32.773193,129.86931,Japanese Society of Tropical Medicine,Point(129.869304 32.773194),1959-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30259602,,http://www.wikidata.org/entity/Q17,
-33.436985,-70.62634,Sociedad de Biología de Chile,Point(-70.626341 -33.436986),1928-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30259612,,http://www.wikidata.org/entity/Q298,
45.510723,-73.579735,Canadian Society of Nephrology,Point(-73.579737 45.510724),1967-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30259662,,http://www.wikidata.org/entity/Q16,
58.152874,8.002266,Norwegian Society of Automatic Control,Point(8.002266 58.152874),1958-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30259806,,http://www.wikidata.org/entity/Q20,
55.794895,49.10704,Tatarstan Academy of Sciences,Point(49.107042 55.794895),1925-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30260736,,http://www.wikidata.org/entity/Q159,
52.513668,13.396931,Alexander von Humboldt Institute for Internet and Society,Point(13.396931 52.513669),2012-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30261359,,http://www.wikidata.org/entity/Q183,
8.99028,38.747234,African Society for Laboratory Medicine,Point(38.747233 8.99028),2011-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30261647,,http://www.wikidata.org/entity/Q115,
48.835808,2.371661,Center for South Asian Studies,Point(2.371661 48.835809),1950-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30262210,,http://www.wikidata.org/entity/Q142,
47.365803,0.68383,Équipe Monde Arabe Méditerranée,Point(0.68383 47.365802),,,http://www.wikidata.org/entity/Q30262225,,http://www.wikidata.org/entity/Q142,
48.84717,2.344159,Pole de Recherche pour l'Organisation et la Diffusion de l'Information Géographique,Point(2.344159 48.847173),1998-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30262412,,http://www.wikidata.org/entity/Q142,
26.49566,106.66103,Guizhou Academy of Agricultural Sciences,Point(106.661036 26.495661),1966-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30262643,,http://www.wikidata.org/entity/Q148,
26.49566,106.66103,Guizhou Academy of Agricultural Sciences,Point(106.661036 26.495661),1966-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30262643,,http://www.wikidata.org/entity/Q869,
40.02986,116.275375,Institute of Animal Sciences,Point(116.275377 40.02986),1957-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30262648,,http://www.wikidata.org/entity/Q148,
13.064262,77.62025,Ashoka Trust for Research in Ecology and the Environment,Point(77.620248 13.064262),1998-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30262883,,http://www.wikidata.org/entity/Q668,
59.226852,39.8955,Institute of Socio-Economic Development of Territories,Point(39.895502 59.226854),1990-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30263226,,http://www.wikidata.org/entity/Q159,
55.704117,37.62107,Nuclear Safety Institute RAS,Point(37.621072 55.704116),1988-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30263259,,http://www.wikidata.org/entity/Q159,
55.80772,37.482235,V.I. Shumakov Federal Research Center of Transplantology and Artificial Organs,Point(37.482235 55.80772),1969-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30263260,,http://www.wikidata.org/entity/Q159,
4.698809,-74.186226,Colombian Corporation for Agricultural Research,Point(-74.186224 4.698809),,,http://www.wikidata.org/entity/Q30263764,,http://www.wikidata.org/entity/Q739,
-28.265158,-52.397106,Faculdade Meridional,Point(-52.397106 -28.265158),2001-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30263773,,http://www.wikidata.org/entity/Q155,
-28.265154,-52.397083,Faculdade Meridional,Point(-52.3970845 -28.2651532),2001-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30263773,,http://www.wikidata.org/entity/Q155,
22.250858,114.17174,Hong Kong Academy of Medicine,Point(114.17174 22.250858),1968-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30263804,,http://www.wikidata.org/entity/Q148,
22.250858,114.17174,Hong Kong Academy of Medicine,Point(114.17174 22.250858),1968-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30263804,,http://www.wikidata.org/entity/Q8646,
27.719442,85.32493,Nepal Agricultural Research Council,Point(85.32493 27.719442),1991-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30263887,,http://www.wikidata.org/entity/Q837,
35.70424,139.69762,Ceramic Society of Japan,Point(139.697619 35.70424),1891-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30264772,,http://www.wikidata.org/entity/Q17,
48.835766,2.371682,Center for Historical Studies,Point(2.371682 48.835766),1949-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30264820,,http://www.wikidata.org/entity/Q142,
45.440987,-73.73956,Canadian Urological Association,Point(-73.739561 45.440985),1945-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30265000,,http://www.wikidata.org/entity/Q16,
38.912655,-77.07783,American Society For Nanomedicine,Point(-77.077831 38.912653),,,http://www.wikidata.org/entity/Q30265403,,http://www.wikidata.org/entity/Q30,
54.765644,-1.581671,British Society for Middle Eastern Studies,Point(-1.581671 54.765645),1973-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30265726,,http://www.wikidata.org/entity/Q145,
-33.777527,18.634186,South African Heart Association,Point(18.634186 -33.777527),1999-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30265884,,http://www.wikidata.org/entity/Q258,
-23.597872,-46.654392,Associação Brasileira de Águas Subterrâneas,Point(-46.654392 -23.597871),1978-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30266730,,http://www.wikidata.org/entity/Q155,
-23.529972,-46.667534,Instituto de Pesca,Point(-46.667533 -23.529973),,,http://www.wikidata.org/entity/Q30266731,,http://www.wikidata.org/entity/Q155,
-20.273333,-40.300346,Fucape Business School,Point(-40.300345 -20.273333),2000-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30266742,,http://www.wikidata.org/entity/Q155,
-16.673557,-49.335003,Associação Nacional de Política e Administração da Educação,Point(-49.335002 -16.673558),1961-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30266759,,http://www.wikidata.org/entity/Q155,
-23.59158,-46.66126,University Association for Research in Fundamental Psychopathology,Point(-46.661258 -23.591579),2002-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30266760,,http://www.wikidata.org/entity/Q155,
-15.852521,-48.075638,Secretaria de Estado de Educação do Distrito Federal,Point(-48.075637 -15.852521),,,http://www.wikidata.org/entity/Q30266773,,http://www.wikidata.org/entity/Q155,
-6.606412,106.80897,Pusat Penelitian dan Pengembangan Peternakan,Point(106.808968 -6.606412),2016-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30266940,,http://www.wikidata.org/entity/Q252,
41.87993,-87.631805,American Epilepsy Society,Point(-87.631803 41.879928),1898-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30267138,,http://www.wikidata.org/entity/Q30,
-33.883503,151.19902,Sax Institute,Point(151.199014 -33.883502),2003-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30267420,,http://www.wikidata.org/entity/Q408,
9.049776,7.528716,African Field Epidemiology Network,Point(7.528716 9.049776),2005-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30267820,,http://www.wikidata.org/entity/Q1033,
9.049776,7.528716,African Field Epidemiology Network,Point(7.528716 9.049776),2005-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30267820,,http://www.wikidata.org/entity/Q1036,
38.90448,-77.036865,International Center for Not-for-Profit Law,Point(-77.036867 38.904479),1992-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30267977,,http://www.wikidata.org/entity/Q30,
43.650955,-79.37719,International Society for Equity in Health,Point(-79.377186 43.650954),2000-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30268033,,http://www.wikidata.org/entity/Q16,
33.79928,-84.32641,International Society for Influenza and other Respiratory Virus Diseases,Point(-84.326406 33.799279),2005-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30268042,,http://www.wikidata.org/entity/Q30,
-15.763459,-47.86307,Brazilian Society of Tropical Medicine,Point(-47.863072 -15.763459),1962-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q30268218,,http://www.wikidata.org/entity/Q155,
50.464443,1.7611111,Q107550967,Point(1.761111111 50.464444444),,,http://www.wikidata.org/entity/Q107550967,,http://www.wikidata.org/entity/Q142,
46.95038,14.405792,Q107568146,Point(14.405792 46.950377),,,http://www.wikidata.org/entity/Q107568146,,http://www.wikidata.org/entity/Q40,
40.955,-75.97667,Hotel Altamont,Point(-75.976667 40.955),1924-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q107574769,,http://www.wikidata.org/entity/Q30,
52.17922,20.94636,Q107585460,Point(20.94636 52.17922),2006-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q107585460,,http://www.wikidata.org/entity/Q36,
36.54289,139.88292,Utsunomiya Grand Hotel,Point(139.882916666 36.542888888),,,http://www.wikidata.org/entity/Q107586249,,http://www.wikidata.org/entity/Q17,
47.33644,16.22308,AVITA Resort,Point(16.22308 47.33644),,,http://www.wikidata.org/entity/Q107588649,,http://www.wikidata.org/entity/Q40,
47.33534,16.22251,Hotel Spiegel,Point(16.22251 47.33534),,,http://www.wikidata.org/entity/Q107588718,,http://www.wikidata.org/entity/Q40,
41.2254,13.054808,Hotel Punta Rossa,Point(13.054807601 41.225399967),,,http://www.wikidata.org/entity/Q107602067,,http://www.wikidata.org/entity/Q38,
22.321575,91.81155,Courtyard Marriott Hotel,Point(91.8115452 22.3215757),,,http://www.wikidata.org/entity/Q107604979,,http://www.wikidata.org/entity/Q902,
39.80124,-89.64071,Hotel Dudley,Point(-89.64071 39.80124),1914-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q107607598,,http://www.wikidata.org/entity/Q30,
39.80124,-89.64071,Hotel Dudley,Point(-89.64071 39.80124),1936-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q107607598,,http://www.wikidata.org/entity/Q30,
61.05639,28.19139,Sokos Hotel Lappee,Point(28.191388888 61.056388888),,,http://www.wikidata.org/entity/Q107614342,,http://www.wikidata.org/entity/Q33,
7.3433056,134.4802,Palasia Hotel,Point(134.480194444 7.343305555),,,http://www.wikidata.org/entity/Q107614973,,http://www.wikidata.org/entity/Q695,
50.560596,15.911369,Hotel Nelly Kelly's,Point(15.9113694 50.5605964),,,http://www.wikidata.org/entity/Q107618478,,http://www.wikidata.org/entity/Q213,
49.183056,-2.108611,Pomme d'Or Hotel,Point(-2.108611111 49.183055555),,,http://www.wikidata.org/entity/Q107639596,,,
52.19057,20.98213,Q107640307,Point(20.98213 52.19057),,,http://www.wikidata.org/entity/Q107640307,,http://www.wikidata.org/entity/Q36,
33.494526,130.04784,Q107645516,Point(130.047833333 33.494527777),,,http://www.wikidata.org/entity/Q107645516,,http://www.wikidata.org/entity/Q17,
36.100403,-115.16775,OYO Hotel & Casino,Point(-115.16774732 36.100401194),2019-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q107656238,,http://www.wikidata.org/entity/Q30,
36.14222,-115.15639,Sahara Hotel and Casino,Point(-115.15639 36.14222),1952-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q107673202,,http://www.wikidata.org/entity/Q30,
41.832085,-87.62647,Hotel Monogram,Point(-87.626472222 41.832083333),,,http://www.wikidata.org/entity/Q107690208,,http://www.wikidata.org/entity/Q30,
47.267677,11.393577,Gasthof Weißes Kreuz,Point(11.393577 47.267676),,,http://www.wikidata.org/entity/Q107710900,,http://www.wikidata.org/entity/Q40,
51.51225,14.01635,Q107711636,Point(14.01635 51.51225),,,http://www.wikidata.org/entity/Q107711636,,http://www.wikidata.org/entity/Q183,
51.519363,14.000841,Q107711650,Point(14.00084138 51.51936524),,,http://www.wikidata.org/entity/Q107711650,,http://www.wikidata.org/entity/Q183,
51.51427,14.006769,Q107711946,Point(14.00676906 51.51427116),,,http://www.wikidata.org/entity/Q107711946,,http://www.wikidata.org/entity/Q183,
51.517616,14.006516,Q107711973,Point(14.00651693 51.51761609),,,http://www.wikidata.org/entity/Q107711973,,http://www.wikidata.org/entity/Q183,
52.524185,13.367901,Q107751081,Point(13.367901137 52.524183783),,,http://www.wikidata.org/entity/Q107751081,,http://www.wikidata.org/entity/Q183,
41.8222,-87.62273,Hotel Brookmont,Point(-87.622726 41.822201),,,http://www.wikidata.org/entity/Q107894111,,http://www.wikidata.org/entity/Q30,
41.84004,-87.61752,Southway Hotel,Point(-87.6175232 41.8400402),,,http://www.wikidata.org/entity/Q107894912,,http://www.wikidata.org/entity/Q30,
41.82262,-87.61643,Ritz Hotel,Point(-87.61643 41.82262),,,http://www.wikidata.org/entity/Q107895741,,http://www.wikidata.org/entity/Q30,
41.801434,-87.623116,Claridge Hotel,Point(-87.623114132 41.801435356),,,http://www.wikidata.org/entity/Q107897530,,http://www.wikidata.org/entity/Q30,
41.802578,-87.61705,Grand Hotel,Point(-87.617048918 41.802576823),,,http://www.wikidata.org/entity/Q107899875,,http://www.wikidata.org/entity/Q30,
41.824196,-87.622314,Franklin Hotel,Point(-87.622317275 41.824196716),,,http://www.wikidata.org/entity/Q107910133,,http://www.wikidata.org/entity/Q30,
