ID,latitude,longitude,company,coordinate,inception,industry,URL,id_industry,id_country,country,company_foundation,text
6801308,45.5031,-73.5761,McGill University Library,Point(-73.5761 45.5031),,,http://www.wikidata.org/entity/Q6801308,,http://www.wikidata.org/entity/Q16,Canada,,COMPANY: McGill University Library<br>COUNTRY: Canada<br>FOUNDATION: nan
7074758,41.2937,-82.2168,Oberlin College Library,Point(-82.2168 41.2937),,,http://www.wikidata.org/entity/Q7074758,,http://www.wikidata.org/entity/Q30,United States of America,,COMPANY: Oberlin College Library<br>COUNTRY: United States of America<br>FOUNDATION: nan
7114110,34.24003,-118.529495,Oviatt Library,Point(-118.529499 34.240029),1973-10-01T00:00:00Z,,http://www.wikidata.org/entity/Q7114110,,http://www.wikidata.org/entity/Q30,United States of America,1973,COMPANY: Oviatt Library<br>COUNTRY: United States of America<br>FOUNDATION: 1973
7114110,34.239994,-118.52932,Oviatt Library,Point(-118.529318 34.239993),1973-10-01T00:00:00Z,,http://www.wikidata.org/entity/Q7114110,,http://www.wikidata.org/entity/Q30,United States of America,1973,COMPANY: Oviatt Library<br>COUNTRY: United States of America<br>FOUNDATION: 1973
7164203,40.7982,-77.8661,Pennsylvania State University Libraries,Point(-77.8661 40.7982),,,http://www.wikidata.org/entity/Q7164203,,http://www.wikidata.org/entity/Q30,United States of America,,COMPANY: Pennsylvania State University Libraries<br>COUNTRY: United States of America<br>FOUNDATION: nan
7304150,39.932133,116.41026,Red Flag Publishing House,Point(116.410264 39.932134),,,http://www.wikidata.org/entity/Q7304150,,http://www.wikidata.org/entity/Q148,People's Republic of China,,COMPANY: Red Flag Publishing House<br>COUNTRY: People's Republic of China<br>FOUNDATION: nan
7342277,51.779797,-1.495483,Robert Boyd Publications,Point(-1.495483 51.779797),,,http://www.wikidata.org/entity/Q7342277,,http://www.wikidata.org/entity/Q145,United Kingdom,,COMPANY: Robert Boyd Publications<br>COUNTRY: United Kingdom<br>FOUNDATION: nan
7685655,35.7214,51.3819,Tarbiat Modares University,Point(51.3819 35.7214),1982-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q7685655,,http://www.wikidata.org/entity/Q794,Iran,1982,COMPANY: Tarbiat Modares University<br>COUNTRY: Iran<br>FOUNDATION: 1982
7895142,49.2675,-123.2527,University of British Columbia Library,Point(-123.2527 49.2675),,,http://www.wikidata.org/entity/Q7895142,,http://www.wikidata.org/entity/Q16,Canada,,COMPANY: University of British Columbia Library<br>COUNTRY: Canada<br>FOUNDATION: nan
7895242,28.6016,-81.2005,University of Central Florida Libraries,Point(-81.2005 28.6016),,,http://www.wikidata.org/entity/Q7895242,,http://www.wikidata.org/entity/Q30,United States of America,,COMPANY: University of Central Florida Libraries<br>COUNTRY: United States of America<br>FOUNDATION: nan
7895259,41.79219,-87.599976,University of Chicago Library,Point(-87.599977 41.79219),1891-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q7895259,,http://www.wikidata.org/entity/Q30,United States of America,1891,COMPANY: University of Chicago Library<br>COUNTRY: United States of America<br>FOUNDATION: 1891
7895500,29.721,-95.34256,University of Houston Libraries,Point(-95.34256 29.721),1927-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q7895500,,http://www.wikidata.org/entity/Q30,United States of America,1927,COMPANY: University of Houston Libraries<br>COUNTRY: United States of America<br>FOUNDATION: 1927
7895690,38.985973,-76.94514,University of Maryland Libraries,Point(-76.945138888 38.985972222),,,http://www.wikidata.org/entity/Q7895690,,http://www.wikidata.org/entity/Q30,United States of America,,COMPANY: University of Maryland Libraries<br>COUNTRY: United States of America<br>FOUNDATION: nan
7895764,42.2762,-83.7381,University of Michigan Library,Point(-83.7381 42.2762),,,http://www.wikidata.org/entity/Q7895764,,http://www.wikidata.org/entity/Q30,United States of America,,COMPANY: University of Michigan Library<br>COUNTRY: United States of America<br>FOUNDATION: nan
7896490,43.6645,-79.3997,University of Toronto Libraries,Point(-79.3997 43.6645),,,http://www.wikidata.org/entity/Q7896490,,http://www.wikidata.org/entity/Q16,Canada,,COMPANY: University of Toronto Libraries<br>COUNTRY: Canada<br>FOUNDATION: nan
7896575,47.65575,-122.30786,University of Washington Libraries,Point(-122.307861111 47.65575),,,http://www.wikidata.org/entity/Q7896575,,http://www.wikidata.org/entity/Q30,United States of America,,COMPANY: University of Washington Libraries<br>COUNTRY: United States of America<br>FOUNDATION: nan
7896620,43.0769,-87.8803,University of Wisconsin-Milwaukee Libraries,Point(-87.8803 43.0769),1967-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q7896620,,http://www.wikidata.org/entity/Q30,United States of America,1967,COMPANY: University of Wisconsin-Milwaukee Libraries<br>COUNTRY: United States of America<br>FOUNDATION: 1967
7913486,31.77,35.2153,Van Leer Jerusalem Institute,Point(35.2153 31.77),1959-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q7913486,,http://www.wikidata.org/entity/Q801,Israel,1959,COMPANY: Van Leer Jerusalem Institute<br>COUNTRY: Israel<br>FOUNDATION: 1959
7986926,39.63322,-79.95389,West Virginia University Libraries,Point(-79.953889 39.633222),,,http://www.wikidata.org/entity/Q7986926,,http://www.wikidata.org/entity/Q30,United States of America,,COMPANY: West Virginia University Libraries<br>COUNTRY: United States of America<br>FOUNDATION: nan
